Fecha.7,Hora.7,PORVL9N1
2018-02-06,15:55:23,1.44
2018-02-06,16:55:22,1.44
2018-02-06,17:55:21,1.43
2018-02-06,18:55:21,1.43
2018-02-06,19:55:23,1.43
2018-02-06,20:55:20,1.43
2018-02-06,21:55:21,1.43
2018-02-06,22:55:22,1.43
2018-02-06,23:55:29,1.43
2018-02-07,00:55:21,1.43
2018-02-07,01:55:23,1.43
2018-02-07,02:55:17,1.43
2018-02-07,03:55:21,1.43
2018-02-07,04:55:20,1.43
2018-02-07,05:55:21,1.43
2018-02-07,06:55:22,1.43
2018-02-07,07:55:19,1.43
2018-02-07,08:55:24,1.44
2018-02-07,09:55:26,1.44
2018-02-07,10:55:19,1.45
2018-02-07,11:55:22,1.45
2018-02-07,12:55:19,1.46
2018-02-07,13:55:22,1.46
2018-02-07,14:55:18,1.46
2018-02-07,15:55:22,1.46
2018-02-07,16:55:22,1.46
2018-02-07,17:55:25,1.46
2018-02-07,18:55:18,1.45
2018-02-07,19:55:57,1.45
2018-02-07,20:55:22,1.45
2018-02-07,21:55:21,1.45
2018-02-07,22:55:31,1.45
2018-02-07,23:55:21,1.45
2018-02-08,00:55:22,1.45
2018-02-08,01:55:25,1.45
2018-02-08,02:55:23,1.44
2018-02-08,03:55:19,1.44
2018-02-08,04:55:20,1.45
2018-02-08,05:55:19,1.45
2018-02-08,06:55:22,1.45
2018-02-08,07:55:22,1.45
2018-02-08,08:55:24,1.45
2018-02-08,09:55:24,1.45
2018-02-08,10:55:20,1.46
2018-02-08,11:55:23,1.47
2018-02-08,12:55:26,1.48
2018-02-08,13:55:27,1.48
2018-02-08,14:55:26,1.48
2018-02-08,15:55:33,1.48
2018-02-08,16:55:26,1.48
2018-02-08,17:55:27,1.48
2018-02-08,18:55:27,1.47
2018-02-08,19:55:25,1.47
2018-02-08,20:55:24,1.47
2018-02-08,21:55:25,1.47
2018-02-08,22:55:20,1.47
2018-02-08,23:55:19,1.47
2018-02-09,00:55:23,1.47
2018-02-09,01:55:23,1.47
2018-02-09,02:55:24,1.46
2018-02-09,03:55:19,1.47
2018-02-09,04:55:24,1.47
2018-02-09,05:55:22,1.47
2018-02-09,06:55:22,1.47
2018-02-09,07:55:20,1.47
2018-02-09,08:55:30,1.48
2018-02-09,09:55:23,1.49
2018-02-09,10:55:23,1.49
2018-02-09,11:55:23,1.5
2018-02-09,12:55:23,1.5
2018-02-09,13:55:22,1.5
2018-02-09,14:55:21,1.5
2018-02-09,15:56:31,1.5
2018-02-09,16:55:18,1.5
2018-02-09,17:55:19,1.5
2018-02-09,18:55:26,1.5
2018-02-09,19:55:24,1.49
2018-02-09,20:55:23,1.5
2018-02-09,21:55:24,1.49
2018-02-09,22:55:24,1.49
2018-02-09,23:55:23,1.49
2018-02-10,00:55:23,1.49
2018-02-10,01:55:23,1.49
2018-02-10,02:55:22,1.49
2018-02-10,03:55:40,1.49
2018-02-10,04:55:23,1.49
2018-02-10,05:55:21,1.49
2018-02-10,06:55:20,1.49
2018-02-10,07:55:20,1.49
2018-02-10,08:56:00,1.5
2018-02-10,09:55:23,1.51
2018-02-10,10:55:23,1.51
2018-02-10,11:55:36,1.52
2018-02-10,12:55:23,1.52
2018-02-10,13:55:42,1.52
2018-02-10,14:55:25,1.53
2018-02-10,15:55:20,1.53
2018-02-10,16:55:35,1.53
2018-02-10,17:55:24,1.53
2018-02-10,18:55:56,1.52
2018-02-10,19:55:31,1.52
2018-02-10,20:55:36,1.52
2018-02-10,21:55:24,1.52
2018-02-10,22:55:25,1.52
2018-02-10,23:55:19,1.52
2018-02-11,00:55:19,1.52
2018-02-11,01:55:23,1.52
2018-02-11,02:55:23,1.52
2018-02-11,03:55:23,1.52
2018-02-11,04:55:23,1.52
2018-02-11,05:55:25,1.52
2018-02-11,06:55:24,1.52
2018-02-11,07:55:25,1.52
2018-02-11,08:55:20,1.52
2018-02-11,09:55:23,1.53
