peso,fecha,nombreLote,numeroLote,lat,lng,nombreFinca
27.5,2018-07-30 09:24:27,7,7,7.76439191,-76.7628583,Porvenir
25,2018-07-30 09:24:29,7,7,7.76439191,-76.7628583,Porvenir
17.5,2018-07-30 09:24:31,7,7,7.76439191,-76.7628583,Porvenir
22,2018-07-30 09:24:32,7,7,7.76439191,-76.7628583,Porvenir
30,2018-07-30 09:24:35,7,7,7.76439191,-76.7628583,Porvenir
28.5,2018-07-30 09:24:37,7,7,7.76439191,-76.7628583,Porvenir
20.5,2018-07-30 09:24:38,7,7,7.76439191,-76.7628583,Porvenir
17,2018-07-30 09:24:40,7,7,7.76439191,-76.7628583,Porvenir
30,2018-07-30 09:24:42,7,7,7.76439191,-76.7628583,Porvenir
26,2018-07-30 09:24:44,7,7,7.76439191,-76.7628583,Porvenir
29,2018-07-30 09:24:46,7,7,7.76439191,-76.7628583,Porvenir
27.5,2018-07-30 09:24:48,7,7,7.76439191,-76.7628583,Porvenir
27,2018-07-30 09:24:49,7,7,7.76439191,-76.7628583,Porvenir
16.5,2018-07-30 09:24:51,7,7,7.76439191,-76.7628583,Porvenir
18.5,2018-07-30 09:24:53,7,7,7.76439191,-76.7628583,Porvenir
18,2018-07-30 09:24:56,7,7,7.76439191,-76.7628583,Porvenir
26.5,2018-07-30 09:24:59,7,7,7.76439191,-76.7628583,Porvenir
30.59,2018-07-30 10:22:02,7,7,7.76439191,-76.7628583,Porvenir
24,2018-07-30 10:22:05,7,7,7.76439191,-76.7628583,Porvenir
16.5,2018-07-30 10:22:07,7,7,7.76439191,-76.7628583,Porvenir
22.5,2018-07-30 10:22:08,7,7,7.76439191,-76.7628583,Porvenir
26.5,2018-07-30 10:22:10,7,7,7.76439191,-76.7628583,Porvenir
32.5,2018-07-30 10:22:11,7,7,7.76439191,-76.7628583,Porvenir
20,2018-07-30 10:22:13,7,7,7.76439191,-76.7628583,Porvenir
22.5,2018-07-30 10:22:15,7,7,7.76439191,-76.7628583,Porvenir
32.5,2018-07-30 10:22:16,7,7,7.76439191,-76.7628583,Porvenir
24.5,2018-07-30 10:22:18,7,7,7.76439191,-76.7628583,Porvenir
24.5,2018-07-30 10:22:20,7,7,7.76439191,-76.7628583,Porvenir
30,2018-07-30 10:22:22,7,7,7.76439191,-76.7628583,Porvenir
28,2018-07-30 10:22:25,7,7,7.76439191,-76.7628583,Porvenir
28.5,2018-07-30 10:22:28,7,7,7.76439191,-76.7628583,Porvenir
25.5,2018-07-30 10:22:30,7,7,7.76439191,-76.7628583,Porvenir
20,2018-07-30 10:22:32,7,7,7.76439191,-76.7628583,Porvenir
21.5,2018-07-30 10:22:34,7,7,7.76439191,-76.7628583,Porvenir
30.5,2018-07-30 10:22:36,7,7,7.76439191,-76.7628583,Porvenir
26,2018-07-30 10:22:38,7,7,7.76439191,-76.7628583,Porvenir
28.5,2018-07-30 10:22:41,7,7,7.76439191,-76.7628583,Porvenir
9.5,2018-07-30 10:22:44,7,7,7.76439191,-76.7628583,Porvenir
8,2018-07-30 10:22:46,7,7,7.76439191,-76.7628583,Porvenir
8,2018-07-30 10:22:48,7,7,7.76439191,-76.7628583,Porvenir
16.59,2018-07-30 11:32:11,7,7,7.76439191,-76.7628583,Porvenir
27.5,2018-07-30 11:32:12,7,7,7.76439191,-76.7628583,Porvenir
24,2018-07-30 11:32:14,7,7,7.76439191,-76.7628583,Porvenir
28,2018-07-30 11:32:16,7,7,7.76439191,-76.7628583,Porvenir
23,2018-07-30 11:32:17,7,7,7.76439191,-76.7628583,Porvenir
31,2018-07-30 11:32:19,7,7,7.76439191,-76.7628583,Porvenir
19.5,2018-07-30 11:32:21,7,7,7.76439191,-76.7628583,Porvenir
28.5,2018-07-30 11:32:23,7,7,7.76439191,-76.7628583,Porvenir
27,2018-07-30 11:32:25,7,7,7.76439191,-76.7628583,Porvenir
30.5,2018-07-30 11:32:26,7,7,7.76439191,-76.7628583,Porvenir
14.5,2018-07-30 11:32:28,7,7,7.76439191,-76.7628583,Porvenir
32.5,2018-07-30 11:32:30,7,7,7.76439191,-76.7628583,Porvenir
33,2018-07-30 11:32:31,7,7,7.76439191,-76.7628583,Porvenir
33.5,2018-07-30 11:32:33,7,7,7.76439191,-76.7628583,Porvenir
24,2018-07-30 11:32:34,7,7,7.76439191,-76.7628583,Porvenir
29,2018-07-30 11:32:36,7,7,7.76439191,-76.7628583,Porvenir
27.5,2018-07-30 11:32:37,7,7,7.76439191,-76.7628583,Porvenir
27,2018-07-30 11:32:39,7,7,7.76439191,-76.7628583,Porvenir
29.5,2018-07-30 11:32:40,7,7,7.76439191,-76.7628583,Porvenir
32.09,2018-07-30 11:59:58,7,7,7.76439191,-76.7628583,Porvenir
28.5,2018-07-30 12:00:00,7,7,7.76439191,-76.7628583,Porvenir
27,2018-07-30 12:00:03,7,7,7.76439191,-76.7628583,Porvenir
21.5,2018-07-30 12:00:06,7,7,7.76439191,-76.7628583,Porvenir
30.5,2018-07-30 12:00:11,7,7,7.76439191,-76.7628583,Porvenir
6,2018-07-30 12:00:17,7,7,7.76439191,-76.7628583,Porvenir
18,2018-07-30 12:00:20,7,7,7.76439191,-76.7628583,Porvenir
19.5,2018-07-30 12:00:22,7,7,7.76439191,-76.7628583,Porvenir
30.5,2018-07-30 12:00:27,7,7,7.76439191,-76.7628583,Porvenir
22,2018-07-30 12:00:29,7,7,7.76439191,-76.7628583,Porvenir
27,2018-07-30 12:00:31,7,7,7.76439191,-76.7628583,Porvenir
28,2018-07-30 12:00:33,7,7,7.76439191,-76.7628583,Porvenir
26,2018-07-30 12:00:35,7,7,7.76439191,-76.7628583,Porvenir
25.5,2018-07-30 12:00:36,7,7,7.76439191,-76.7628583,Porvenir
30.5,2018-07-30 12:00:38,7,7,7.76439191,-76.7628583,Porvenir
25.5,2018-07-30 12:00:39,7,7,7.76439191,-76.7628583,Porvenir
30.5,2018-07-30 12:00:41,7,7,7.76439191,-76.7628583,Porvenir
25.5,2018-07-30 12:00:42,7,7,7.76439191,-76.7628583,Porvenir
30,2018-07-30 12:00:44,7,7,7.76439191,-76.7628583,Porvenir
26.5,2018-07-30 12:00:45,7,7,7.76439191,-76.7628583,Porvenir
23.5,2018-07-30 12:00:46,7,7,7.76439191,-76.7628583,Porvenir
23,2018-07-30 12:00:48,7,7,7.76439191,-76.7628583,Porvenir
34,2018-07-30 12:00:49,7,7,7.76439191,-76.7628583,Porvenir
25.5,2018-07-30 12:00:50,7,7,7.76439191,-76.7628583,Porvenir
22.09,2018-07-30 16:55:32,7,7,7.76439191,-76.7628583,Porvenir
30.5,2018-07-30 16:55:34,7,7,7.76439191,-76.7628583,Porvenir
24.5,2018-07-30 16:55:36,7,7,7.76439191,-76.7628583,Porvenir
27,2018-07-30 16:55:38,7,7,7.76439191,-76.7628583,Porvenir
21.5,2018-07-30 16:55:40,7,7,7.76439191,-76.7628583,Porvenir
18.5,2018-07-30 16:55:42,7,7,7.76439191,-76.7628583,Porvenir
29.5,2018-07-30 16:55:44,7,7,7.76439191,-76.7628583,Porvenir
29.5,2018-07-30 16:55:47,7,7,7.76439191,-76.7628583,Porvenir
24,2018-07-30 16:55:50,7,7,7.76439191,-76.7628583,Porvenir
25.5,2018-07-30 16:55:52,7,7,7.76439191,-76.7628583,Porvenir
27,2018-07-30 16:55:54,7,7,7.76439191,-76.7628583,Porvenir
23.5,2018-07-30 16:55:56,7,7,7.76439191,-76.7628583,Porvenir
21.5,2018-07-30 16:55:58,7,7,7.76439191,-76.7628583,Porvenir
25,2018-07-30 16:56:00,7,7,7.76439191,-76.7628583,Porvenir
22,2018-07-30 16:56:02,7,7,7.76439191,-76.7628583,Porvenir
20.5,2018-07-30 16:56:03,7,7,7.76439191,-76.7628583,Porvenir
18.5,2018-07-30 16:56:05,7,7,7.76439191,-76.7628583,Porvenir
20,2018-07-30 16:56:07,7,7,7.76439191,-76.7628583,Porvenir
18,2018-07-30 16:56:09,7,7,7.76439191,-76.7628583,Porvenir
12.5,2018-07-30 16:56:11,7,7,7.76439191,-76.7628583,Porvenir
31.59,2018-07-31 07:06:44,7,7,7.76439191,-76.7628583,Porvenir
23.5,2018-07-31 07:06:47,7,7,7.76439191,-76.7628583,Porvenir
14.5,2018-07-31 07:06:49,7,7,7.76439191,-76.7628583,Porvenir
26.5,2018-07-31 07:06:51,7,7,7.76439191,-76.7628583,Porvenir
26,2018-07-31 07:06:53,7,7,7.76439191,-76.7628583,Porvenir
21.5,2018-07-31 07:06:55,7,7,7.76439191,-76.7628583,Porvenir
34.5,2018-07-31 07:06:57,7,7,7.76439191,-76.7628583,Porvenir
27,2018-07-31 07:06:59,7,7,7.76439191,-76.7628583,Porvenir
26.5,2018-07-31 07:07:01,7,7,7.76439191,-76.7628583,Porvenir
26,2018-07-31 07:07:03,7,7,7.76439191,-76.7628583,Porvenir
26,2018-07-31 07:07:04,7,7,7.76439191,-76.7628583,Porvenir
29.5,2018-07-31 07:07:06,7,7,7.76439191,-76.7628583,Porvenir
13.5,2018-07-31 07:07:08,7,7,7.76439191,-76.7628583,Porvenir
34,2018-07-31 07:07:10,7,7,7.76439191,-76.7628583,Porvenir
32.5,2018-07-31 07:07:11,7,7,7.76439191,-76.7628583,Porvenir
24,2018-07-31 07:07:13,7,7,7.76439191,-76.7628583,Porvenir
28.5,2018-07-31 07:07:15,7,7,7.76439191,-76.7628583,Porvenir
23,2018-07-31 07:07:17,7,7,7.76439191,-76.7628583,Porvenir
27.5,2018-07-31 07:07:18,7,7,7.76439191,-76.7628583,Porvenir
24,2018-07-31 07:07:20,7,7,7.76439191,-76.7628583,Porvenir
26.09,2018-07-31 07:10:35,7,7,7.76439191,-76.7628583,Porvenir
19.5,2018-07-31 07:10:37,7,7,7.76439191,-76.7628583,Porvenir
22.5,2018-07-31 07:10:39,7,7,7.76439191,-76.7628583,Porvenir
21,2018-07-31 07:10:40,7,7,7.76439191,-76.7628583,Porvenir
29.5,2018-07-31 07:10:42,7,7,7.76439191,-76.7628583,Porvenir
20,2018-07-31 07:10:43,7,7,7.76439191,-76.7628583,Porvenir
16,2018-07-31 07:10:45,7,7,7.76439191,-76.7628583,Porvenir
30.5,2018-07-31 07:10:46,7,7,7.76439191,-76.7628583,Porvenir
31,2018-07-31 07:10:48,7,7,7.76439191,-76.7628583,Porvenir
24,2018-07-31 07:10:50,7,7,7.76439191,-76.7628583,Porvenir
29,2018-07-31 07:10:51,7,7,7.76439191,-76.7628583,Porvenir
27.5,2018-07-31 07:10:53,7,7,7.76439191,-76.7628583,Porvenir
24,2018-07-31 07:10:55,7,7,7.76439191,-76.7628583,Porvenir
17.5,2018-07-31 07:10:56,7,7,7.76439191,-76.7628583,Porvenir
25,2018-07-31 07:10:58,7,7,7.76439191,-76.7628583,Porvenir
17,2018-07-31 07:10:59,7,7,7.76439191,-76.7628583,Porvenir
33,2018-07-31 07:11:01,7,7,7.76439191,-76.7628583,Porvenir
23.5,2018-07-31 07:11:03,7,7,7.76439191,-76.7628583,Porvenir
28,2018-07-31 07:11:04,7,7,7.76439191,-76.7628583,Porvenir
23,2018-07-31 07:11:05,7,7,7.76439191,-76.7628583,Porvenir
24.09,2018-07-31 07:36:59,7,7,7.76439191,-76.7628583,Porvenir
19.5,2018-07-31 07:37:01,7,7,7.76439191,-76.7628583,Porvenir
22,2018-07-31 07:37:03,7,7,7.76439191,-76.7628583,Porvenir
20.5,2018-07-31 07:37:05,7,7,7.76439191,-76.7628583,Porvenir
19.5,2018-07-31 07:37:06,7,7,7.76439191,-76.7628583,Porvenir
32.5,2018-07-31 07:37:08,7,7,7.76439191,-76.7628583,Porvenir
30,2018-07-31 07:37:09,7,7,7.76439191,-76.7628583,Porvenir
26.5,2018-07-31 07:37:10,7,7,7.76439191,-76.7628583,Porvenir
24,2018-07-31 07:37:12,7,7,7.76439191,-76.7628583,Porvenir
23.5,2018-07-31 07:37:14,7,7,7.76439191,-76.7628583,Porvenir
24.5,2018-07-31 07:37:15,7,7,7.76439191,-76.7628583,Porvenir
22,2018-07-31 07:37:17,7,7,7.76439191,-76.7628583,Porvenir
16.5,2018-07-31 07:37:18,7,7,7.76439191,-76.7628583,Porvenir
13,2018-07-31 07:37:20,7,7,7.76439191,-76.7628583,Porvenir
19,2018-07-31 07:37:21,7,7,7.76439191,-76.7628583,Porvenir
19.5,2018-07-31 07:37:23,7,7,7.76439191,-76.7628583,Porvenir
27,2018-07-31 07:37:24,7,7,7.76439191,-76.7628583,Porvenir
22,2018-07-31 07:37:26,7,7,7.76439191,-76.7628583,Porvenir
31,2018-07-31 07:37:27,7,7,7.76439191,-76.7628583,Porvenir
29.5,2018-07-31 07:37:29,7,7,7.76439191,-76.7628583,Porvenir
23.5,2018-07-31 07:37:30,7,7,7.76439191,-76.7628583,Porvenir
28.09,2018-07-31 07:38:00,7,7,7.76439191,-76.7628583,Porvenir
24.5,2018-07-31 07:38:01,7,7,7.76439191,-76.7628583,Porvenir
27,2018-07-31 07:38:03,7,7,7.76439191,-76.7628583,Porvenir
11,2018-07-31 07:38:04,7,7,7.76439191,-76.7628583,Porvenir
26,2018-07-31 07:38:06,7,7,7.76439191,-76.7628583,Porvenir
24.5,2018-07-31 07:38:07,7,7,7.76439191,-76.7628583,Porvenir
17.5,2018-07-31 07:38:09,7,7,7.76439191,-76.7628583,Porvenir
21,2018-07-31 07:38:11,7,7,7.76439191,-76.7628583,Porvenir
23.5,2018-07-31 07:38:12,7,7,7.76439191,-76.7628583,Porvenir
27,2018-07-31 07:38:14,7,7,7.76439191,-76.7628583,Porvenir
26.5,2018-07-31 07:38:16,7,7,7.76439191,-76.7628583,Porvenir
23,2018-07-31 07:38:18,7,7,7.76439191,-76.7628583,Porvenir
24.5,2018-07-31 07:38:20,7,7,7.76439191,-76.7628583,Porvenir
21.5,2018-07-31 07:38:21,7,7,7.76439191,-76.7628583,Porvenir
18.5,2018-07-31 07:38:23,7,7,7.76439191,-76.7628583,Porvenir
18.5,2018-07-31 07:38:24,7,7,7.76439191,-76.7628583,Porvenir
22,2018-07-31 07:38:26,7,7,7.76439191,-76.7628583,Porvenir
25.5,2018-07-31 07:38:27,7,7,7.76439191,-76.7628583,Porvenir
23.5,2018-07-31 07:38:29,7,7,7.76439191,-76.7628583,Porvenir
24.59,2018-07-31 08:58:01,7,7,7.76439191,-76.7628583,Porvenir
28.5,2018-07-31 08:58:03,7,7,7.76439191,-76.7628583,Porvenir
23.5,2018-07-31 08:58:05,7,7,7.76439191,-76.7628583,Porvenir
25,2018-07-31 08:58:06,7,7,7.76439191,-76.7628583,Porvenir
25,2018-07-31 08:58:08,7,7,7.76439191,-76.7628583,Porvenir
26.5,2018-07-31 08:58:09,7,7,7.76439191,-76.7628583,Porvenir
25,2018-07-31 08:58:11,7,7,7.76439191,-76.7628583,Porvenir
16,2018-07-31 08:58:13,7,7,7.76439191,-76.7628583,Porvenir
13,2018-07-31 08:58:15,7,7,7.76439191,-76.7628583,Porvenir
24.5,2018-07-31 08:58:16,7,7,7.76439191,-76.7628583,Porvenir
27,2018-07-31 08:58:18,7,7,7.76439191,-76.7628583,Porvenir
23,2018-07-31 08:58:20,7,7,7.76439191,-76.7628583,Porvenir
32.5,2018-07-31 08:58:22,7,7,7.76439191,-76.7628583,Porvenir
30,2018-07-31 08:58:24,7,7,7.76439191,-76.7628583,Porvenir
27,2018-07-31 08:58:25,7,7,7.76439191,-76.7628583,Porvenir
24,2018-07-31 08:58:27,7,7,7.76439191,-76.7628583,Porvenir
25.5,2018-07-31 08:58:28,7,7,7.76439191,-76.7628583,Porvenir
30,2018-07-31 08:58:30,7,7,7.76439191,-76.7628583,Porvenir
23,2018-07-31 08:58:32,7,7,7.76439191,-76.7628583,Porvenir
21,2018-07-31 08:58:34,7,7,7.76439191,-76.7628583,Porvenir
26.59,2018-07-31 09:00:31,7,7,7.76439191,-76.7628583,Porvenir
15.5,2018-07-31 09:00:34,7,7,7.76439191,-76.7628583,Porvenir
32,2018-07-31 09:00:36,7,7,7.76439191,-76.7628583,Porvenir
25,2018-07-31 09:00:38,7,7,7.76439191,-76.7628583,Porvenir
27.5,2018-07-31 09:00:40,7,7,7.76439191,-76.7628583,Porvenir
24,2018-07-31 09:00:42,7,7,7.76439191,-76.7628583,Porvenir
41,2018-07-31 09:00:44,7,7,7.76439191,-76.7628583,Porvenir
25.5,2018-07-31 09:00:47,7,7,7.76439191,-76.7628583,Porvenir
34.5,2018-07-31 09:00:48,7,7,7.76439191,-76.7628583,Porvenir
24,2018-07-31 09:00:51,7,7,7.76439191,-76.7628583,Porvenir
28,2018-07-31 09:00:52,7,7,7.76439191,-76.7628583,Porvenir
16.5,2018-07-31 09:00:54,7,7,7.76439191,-76.7628583,Porvenir
21.5,2018-07-31 09:00:57,7,7,7.76439191,-76.7628583,Porvenir
26.5,2018-07-31 09:00:59,7,7,7.76439191,-76.7628583,Porvenir
33,2018-07-31 09:01:01,7,7,7.76439191,-76.7628583,Porvenir
23,2018-07-31 09:01:03,7,7,7.76439191,-76.7628583,Porvenir
26.5,2018-07-31 09:01:04,7,7,7.76439191,-76.7628583,Porvenir
34.5,2018-07-31 09:01:06,7,7,7.76439191,-76.7628583,Porvenir
16.5,2018-07-31 09:01:08,7,7,7.76439191,-76.7628583,Porvenir
29,2018-07-31 09:01:10,7,7,7.76439191,-76.7628583,Porvenir
20.09,2018-07-31 09:23:25,7,7,7.76439191,-76.7628583,Porvenir
14.5,2018-07-31 09:23:27,7,7,7.76439191,-76.7628583,Porvenir
16,2018-07-31 09:23:29,7,7,7.76439191,-76.7628583,Porvenir
17,2018-07-31 09:23:30,7,7,7.76439191,-76.7628583,Porvenir
29.5,2018-07-31 09:23:32,7,7,7.76439191,-76.7628583,Porvenir
23.5,2018-07-31 09:23:33,7,7,7.76439191,-76.7628583,Porvenir
25.5,2018-07-31 09:23:35,7,7,7.76439191,-76.7628583,Porvenir
19,2018-07-31 09:23:36,7,7,7.76439191,-76.7628583,Porvenir
26,2018-07-31 09:23:38,7,7,7.76439191,-76.7628583,Porvenir
30.5,2018-07-31 09:23:43,7,7,7.76439191,-76.7628583,Porvenir
21.5,2018-07-31 09:23:46,7,7,7.76439191,-76.7628583,Porvenir
24.5,2018-07-31 09:23:48,7,7,7.76439191,-76.7628583,Porvenir
26,2018-07-31 09:23:50,7,7,7.76439191,-76.7628583,Porvenir
21.5,2018-07-31 09:23:52,7,7,7.76439191,-76.7628583,Porvenir
31,2018-07-31 09:23:53,7,7,7.76439191,-76.7628583,Porvenir
17.5,2018-07-31 09:23:55,7,7,7.76439191,-76.7628583,Porvenir
24.5,2018-07-31 09:23:57,7,7,7.76439191,-76.7628583,Porvenir
30.5,2018-07-31 09:23:58,7,7,7.76439191,-76.7628583,Porvenir
24,2018-07-31 09:24:00,7,7,7.76439191,-76.7628583,Porvenir
25,2018-07-31 09:24:01,7,7,7.76439191,-76.7628583,Porvenir
19.59,2018-07-31 09:59:13,7,7,7.76439191,-76.7628583,Porvenir
20.5,2018-07-31 09:59:15,7,7,7.76439191,-76.7628583,Porvenir
20,2018-07-31 09:59:16,7,7,7.76439191,-76.7628583,Porvenir
15,2018-07-31 09:59:17,7,7,7.76439191,-76.7628583,Porvenir
22.5,2018-07-31 09:59:19,7,7,7.76439191,-76.7628583,Porvenir
26,2018-07-31 09:59:20,7,7,7.76439191,-76.7628583,Porvenir
19.5,2018-07-31 09:59:22,7,7,7.76439191,-76.7628583,Porvenir
27.5,2018-07-31 09:59:23,7,7,7.76439191,-76.7628583,Porvenir
31,2018-07-31 09:59:24,7,7,7.76439191,-76.7628583,Porvenir
24,2018-07-31 09:59:26,7,7,7.76439191,-76.7628583,Porvenir
19,2018-07-31 09:59:27,7,7,7.76439191,-76.7628583,Porvenir
25.5,2018-07-31 09:59:28,7,7,7.76439191,-76.7628583,Porvenir
27,2018-07-31 09:59:30,7,7,7.76439191,-76.7628583,Porvenir
20,2018-07-31 09:59:31,7,7,7.76439191,-76.7628583,Porvenir
22.5,2018-07-31 09:59:33,7,7,7.76439191,-76.7628583,Porvenir
26,2018-07-31 09:59:34,7,7,7.76439191,-76.7628583,Porvenir
27,2018-07-31 09:59:35,7,7,7.76439191,-76.7628583,Porvenir
31.5,2018-07-31 09:59:36,7,7,7.76439191,-76.7628583,Porvenir
31.09,2018-07-31 10:34:45,7,7,7.76439191,-76.7628583,Porvenir
20.5,2018-07-31 10:34:47,7,7,7.76439191,-76.7628583,Porvenir
30,2018-07-31 10:34:48,7,7,7.76439191,-76.7628583,Porvenir
22,2018-07-31 10:34:50,7,7,7.76439191,-76.7628583,Porvenir
20.5,2018-07-31 10:34:51,7,7,7.76439191,-76.7628583,Porvenir
24,2018-07-31 10:34:53,7,7,7.76439191,-76.7628583,Porvenir
34,2018-07-31 10:34:54,7,7,7.76439191,-76.7628583,Porvenir
17,2018-07-31 10:34:55,7,7,7.76439191,-76.7628583,Porvenir
20.5,2018-07-31 10:34:57,7,7,7.76439191,-76.7628583,Porvenir
23.5,2018-07-31 10:34:59,7,7,7.76439191,-76.7628583,Porvenir
22,2018-07-31 10:35:00,7,7,7.76439191,-76.7628583,Porvenir
25,2018-07-31 10:35:02,7,7,7.76439191,-76.7628583,Porvenir
18.5,2018-07-31 10:35:03,7,7,7.76439191,-76.7628583,Porvenir
26,2018-07-31 10:35:05,7,7,7.76439191,-76.7628583,Porvenir
28,2018-07-31 10:35:06,7,7,7.76439191,-76.7628583,Porvenir
20,2018-07-31 10:35:08,7,7,7.76439191,-76.7628583,Porvenir
28.5,2018-07-31 10:35:09,7,7,7.76439191,-76.7628583,Porvenir
24,2018-07-31 10:35:11,7,7,7.76439191,-76.7628583,Porvenir
24.5,2018-07-31 10:35:12,7,7,7.76439191,-76.7628583,Porvenir
16,2018-07-31 10:35:14,7,7,7.76439191,-76.7628583,Porvenir
19.59,2018-07-31 11:05:22,7,7,7.76439191,-76.7628583,Porvenir
24.5,2018-07-31 11:05:24,7,7,7.76439191,-76.7628583,Porvenir
21.5,2018-07-31 11:05:25,7,7,7.76439191,-76.7628583,Porvenir
14,2018-07-31 11:05:27,7,7,7.76439191,-76.7628583,Porvenir
29.5,2018-07-31 11:05:28,7,7,7.76439191,-76.7628583,Porvenir
24,2018-07-31 11:05:29,7,7,7.76439191,-76.7628583,Porvenir
21.5,2018-07-31 11:05:31,7,7,7.76439191,-76.7628583,Porvenir
17.5,2018-07-31 11:05:32,7,7,7.76439191,-76.7628583,Porvenir
19,2018-07-31 11:05:34,7,7,7.76439191,-76.7628583,Porvenir
24,2018-07-31 11:05:36,7,7,7.76439191,-76.7628583,Porvenir
24.5,2018-07-31 11:05:38,7,7,7.76439191,-76.7628583,Porvenir
21,2018-07-31 11:05:40,7,7,7.76439191,-76.7628583,Porvenir
27,2018-07-31 11:05:42,7,7,7.76439191,-76.7628583,Porvenir
22,2018-07-31 11:05:44,7,7,7.76439191,-76.7628583,Porvenir
23.5,2018-07-31 11:05:46,7,7,7.76439191,-76.7628583,Porvenir
27,2018-07-31 11:05:48,7,7,7.76439191,-76.7628583,Porvenir
12.5,2018-07-31 11:05:50,7,7,7.76439191,-76.7628583,Porvenir
25,2018-07-31 11:05:52,7,7,7.76439191,-76.7628583,Porvenir
23,2018-07-31 11:05:53,7,7,7.76439191,-76.7628583,Porvenir
16.5,2018-07-31 11:05:55,7,7,7.76439191,-76.7628583,Porvenir
15.09,2018-07-31 11:47:04,7,7,7.76439191,-76.7628583,Porvenir
26.5,2018-07-31 11:47:06,7,7,7.76439191,-76.7628583,Porvenir
18,2018-07-31 11:47:07,7,7,7.76439191,-76.7628583,Porvenir
29.5,2018-07-31 11:47:08,7,7,7.76439191,-76.7628583,Porvenir
16,2018-07-31 11:47:10,7,7,7.76439191,-76.7628583,Porvenir
21.5,2018-07-31 11:47:11,7,7,7.76439191,-76.7628583,Porvenir
17.5,2018-07-31 11:47:12,7,7,7.76439191,-76.7628583,Porvenir
21.5,2018-07-31 11:47:13,7,7,7.76439191,-76.7628583,Porvenir
17.5,2018-07-31 11:47:15,7,7,7.76439191,-76.7628583,Porvenir
21.5,2018-07-31 11:47:16,7,7,7.76439191,-76.7628583,Porvenir
28.5,2018-07-31 11:47:18,7,7,7.76439191,-76.7628583,Porvenir
23.5,2018-07-31 11:47:19,7,7,7.76439191,-76.7628583,Porvenir
32,2018-07-31 11:47:20,7,7,7.76439191,-76.7628583,Porvenir
24,2018-07-31 11:47:22,7,7,7.76439191,-76.7628583,Porvenir
34,2018-07-31 11:47:24,7,7,7.76439191,-76.7628583,Porvenir
15,2018-07-31 11:47:25,7,7,7.76439191,-76.7628583,Porvenir
26.5,2018-07-31 11:47:26,7,7,7.76439191,-76.7628583,Porvenir
29.5,2018-07-31 11:47:27,7,7,7.76439191,-76.7628583,Porvenir
31.5,2018-07-31 11:47:28,7,7,7.76439191,-76.7628583,Porvenir
23.09,2018-07-31 13:53:59,7,7,7.76439191,-76.7628583,Porvenir
29.5,2018-07-31 13:54:00,7,7,7.76439191,-76.7628583,Porvenir
32.5,2018-07-31 13:54:03,7,7,7.76439191,-76.7628583,Porvenir
41.5,2018-07-31 13:54:05,7,7,7.76439191,-76.7628583,Porvenir
31.5,2018-07-31 13:54:07,7,7,7.76439191,-76.7628583,Porvenir
13.5,2018-07-31 13:54:08,7,7,7.76439191,-76.7628583,Porvenir
16.5,2018-07-31 13:54:10,7,7,7.76439191,-76.7628583,Porvenir
26.5,2018-07-31 13:54:12,7,7,7.76439191,-76.7628583,Porvenir
32.5,2018-07-31 13:54:13,7,7,7.76439191,-76.7628583,Porvenir
24.5,2018-07-31 13:54:15,7,7,7.76439191,-76.7628583,Porvenir
33,2018-07-31 13:54:17,7,7,7.76439191,-76.7628583,Porvenir
19,2018-07-31 13:54:18,7,7,7.76439191,-76.7628583,Porvenir
23.5,2018-07-31 13:54:20,7,7,7.76439191,-76.7628583,Porvenir
26,2018-07-31 13:54:22,7,7,7.76439191,-76.7628583,Porvenir
24.5,2018-07-31 13:54:24,7,7,7.76439191,-76.7628583,Porvenir
27.5,2018-07-31 13:54:25,7,7,7.76439191,-76.7628583,Porvenir
26,2018-07-31 13:54:27,7,7,7.76439191,-76.7628583,Porvenir
22,2018-07-31 13:54:28,7,7,7.76439191,-76.7628583,Porvenir
23,2018-07-31 13:54:29,7,7,7.76439191,-76.7628583,Porvenir
30,2018-07-31 13:54:30,7,7,7.76439191,-76.7628583,Porvenir
33.59,2018-07-31 14:38:08,7,7,7.76439191,-76.7628583,Porvenir
21,2018-07-31 14:38:10,7,7,7.76439191,-76.7628583,Porvenir
39.5,2018-07-31 14:38:12,7,7,7.76439191,-76.7628583,Porvenir
17.5,2018-07-31 14:38:14,7,7,7.76439191,-76.7628583,Porvenir
20.5,2018-07-31 14:38:16,7,7,7.76439191,-76.7628583,Porvenir
29,2018-07-31 14:38:18,7,7,7.76439191,-76.7628583,Porvenir
28,2018-07-31 14:38:20,7,7,7.76439191,-76.7628583,Porvenir
28,2018-07-31 14:38:22,7,7,7.76439191,-76.7628583,Porvenir
30,2018-07-31 14:38:24,7,7,7.76439191,-76.7628583,Porvenir
26,2018-07-31 14:38:26,7,7,7.76439191,-76.7628583,Porvenir
15.5,2018-07-31 14:38:27,7,7,7.76439191,-76.7628583,Porvenir
21.5,2018-07-31 14:38:29,7,7,7.76439191,-76.7628583,Porvenir
22,2018-07-31 14:38:31,7,7,7.76439191,-76.7628583,Porvenir
19,2018-07-31 14:38:33,7,7,7.76439191,-76.7628583,Porvenir
19.5,2018-07-31 14:38:35,7,7,7.76439191,-76.7628583,Porvenir
20.5,2018-07-31 14:38:37,7,7,7.76439191,-76.7628583,Porvenir
20.5,2018-07-31 14:38:38,7,7,7.76439191,-76.7628583,Porvenir
