,Velocidad del viento (Km/h)
6492,0.0
6493,0.0
6494,1.313868613
6495,0.0
6496,1.674418605
6497,0.0
6498,3.018867925
6499,0.0
6500,0.0
6501,0.0
6502,0.0
6503,0.0
6504,0.0
6505,0.0
6506,0.0
6507,0.0
6508,0.0
6509,0.0
6510,0.0
6511,0.0
6512,0.0
6513,0.0
6514,0.0
6515,0.0
6516,0.0
6517,0.0
6518,0.0
6519,0.0
6520,0.0
6521,0.0
6522,0.0
6523,0.0
6524,0.0
6525,3.3103448280000003
6526,1.4457831330000002
6527,1.986206897
6528,3.564356436
6529,1.92
6530,1.146496815
6531,3.7305699480000003
6532,1.3162705670000001
6533,1.909814324
6534,0.0
6535,1.5221987319999999
6536,1.321100917
6537,35.12195122
6538,1.25
6539,6.315789474
6540,1.054945055
6541,1.053401609
6542,0.0
6543,0.0
6544,0.0
6545,0.0
6546,0.0
6547,0.0
6548,0.0
6549,0.0
6550,0.0
6551,0.0
6552,0.0
6553,0.0
6554,0.0
6555,0.0
6556,0.0
6557,0.0
6558,0.0
6559,0.0
6560,0.0
6561,0.0
6562,0.0
6563,0.0
6564,0.0
6565,0.0
6566,2.036775106
6567,0.0
6568,0.0
6569,0.0
6570,0.0
6571,0.0
6572,0.0
6573,0.0
6574,0.0
6575,0.0
6576,0.0
6577,1.4328358209999998
6578,0.0
6579,0.0
6580,6.127659574
6581,1.1774325429999999
6582,0.0
6583,3.75
6584,2.440677966
6585,0.0
6586,0.0
6587,2.885771543
6588,1.8997361480000001
6589,0.0
6590,0.0
6591,0.0
6592,1.16410671
6593,0.0
6594,0.0
6595,0.0
6596,3.063829787
6597,1.476923077
6598,0.0
6599,2.074927954
6600,1.608938547
6601,1.28342246
6602,2.686567164
6603,0.0
6604,0.0
6605,0.0
6606,0.0
6607,2.5
6608,1.0480349340000001
6609,2.632541133
6610,0.0
6611,0.0
6612,0.0
6613,0.0
6614,0.0
6615,3.789473684
6616,0.0
6617,1.417322835
6618,1.458966565
6619,3.6363636360000005
6620,1.627118644
6621,2.737642586
6622,0.0
6623,1.9225634180000002
6624,3.2653061219999997
6625,2.7118644069999998
6626,0.0
6627,0.0
6628,0.0
6629,1.8090452259999998
6630,4.337349398
6631,0.0
6632,1.2676056340000001
6633,0.0
6634,1.6308040769999999
6635,1.1419508329999999
6636,1.30198915
6637,0.0
6638,0.0
6639,1.24137931
6640,0.0
6641,0.0
6642,0.0
6643,0.0
6644,0.0
6645,0.0
6646,0.0
6647,0.0
6648,0.0
6649,0.0
6650,0.0
6651,0.0
6652,0.0
6653,0.0
6654,0.0
6655,0.0
6656,0.0
6657,0.0
6658,0.0
6659,0.0
6660,0.0
6661,0.0
6662,0.0
6663,0.0
6664,0.0
6665,0.0
6666,1.282279608
6667,0.0
6668,0.0
6669,0.0
6670,0.0
6671,0.0
6672,2.057142857
6673,0.0
6674,0.0
6675,0.0
6676,0.0
6677,2.063037249
6678,3.64556962
6679,3.1718061669999997
6680,4.816053512
6681,3.272727273
6682,1.714285714
6683,1.1068408920000001
6684,2.096069869
6685,2.8290766210000005
6686,2.139673105
6687,2.205206738
6688,0.0
6689,0.0
6690,3.214285714
6691,0.0
6692,1.92513369
6693,0.0
6694,0.0
6695,0.0
6696,1.253263708
6697,0.0
6698,4.528301887
6699,0.0
6700,0.0
6701,3.0125523010000004
6702,0.0
6703,4.033613445
6704,4.114285714
6705,2.691588785
6706,0.0
6707,2.3040000000000003
6708,1.708185053
6709,1.075429425
6710,0.0
6711,1.696113074
6712,0.0
6713,0.0
6714,0.0
6715,2.453151618
6716,1.258741259
6717,0.0
6718,0.0
6719,2.102189781
6720,1.1566265059999998
6721,49.65517241
6722,0.0
6723,3.090128755
6724,1.203007519
6725,0.0
6726,5.373134328
6727,9.171974522000001
6728,6.82464455
6729,0.0
6730,0.0
6731,0.0
6732,0.0
6733,18.94736842
6734,0.0
6735,1.92
6736,0.0
6737,2.0991253640000003
6738,0.0
6739,0.0
6740,0.0
6741,0.0
6742,0.0
6743,0.0
6744,0.0
6745,2.416107383
6746,1.027837259
6747,7.659574468
6748,0.0
6749,1.313868613
6750,0.0
6751,1.806775408
6752,2.133333333
6753,2.4
6754,25.0
6755,1.660899654
6756,1.621621622
6757,3.341067285
6758,0.0
6759,0.0
6760,0.0
6761,0.0
6762,0.0
6763,0.0
6764,0.0
6765,0.0
6766,0.0
6767,0.0
6768,0.0
6769,0.0
6770,0.0
6771,0.0
6772,0.0
6773,0.0
6774,0.0
6775,0.0
6776,0.0
6777,0.0
6778,0.0
6779,0.0
6780,0.0
6781,0.0
6782,0.0
6783,0.0
6784,0.0
6785,0.0
6786,0.0
6787,0.0
6788,0.0
6789,0.0
6790,1.037463977
6791,0.0
6792,2.060085837
6793,0.0
6794,0.0
6795,0.0
6796,1.0992366409999998
6797,0.0
6798,1.7518248180000002
6799,0.0
6800,1.051094891
6801,0.0
6802,0.0
6803,1.262050833
6804,1.601779755
6805,1.786600496
6806,2.130177515
6807,2.054208274
6808,2.5714285709999998
6809,1.347053321
6810,1.980742779
6811,8.13559322
6812,0.0
6813,0.0
6814,0.0
6815,0.0
6816,0.0
6817,0.0
6818,0.0
6819,0.0
6820,0.0
6821,1.095057034
6822,1.7777777780000001
6823,1.5789473680000001
6824,1.68618267
6825,0.0
6826,6.697674419
6827,0.0
6828,2.903225806
6829,0.0
6830,0.0
6831,1.014799154
6832,0.0
6833,2.4324324319999997
6834,0.0
6835,0.0
6836,0.0
6837,0.0
6838,0.0
6839,0.0
6840,0.0
6841,0.0
6842,0.0
6843,8.181818182
6844,0.0
6845,1.435692921
6846,0.0
6847,2.139673105
6848,1.344537815
6849,1.122369447
6850,1.2111017659999999
6851,1.277728483
6852,1.428571429
6853,0.0
6854,1.523809524
6855,0.0
6856,0.0
6857,0.0
6858,4.324324324
6859,3.1034482760000004
6860,0.0
6861,0.0
6862,0.0
6863,0.0
6864,0.0
6865,0.0
6866,0.0
6867,1.6802800469999999
6868,3.45323741
6869,0.0
6870,0.0
6871,1.829733164
6872,2.2820919180000003
6873,1.011235955
6874,5.581395349
6875,0.0
6876,0.0
6877,6.889952152999999
6878,0.0
6879,0.0
6880,0.0
6881,0.0
6882,0.0
6883,0.0
6884,0.0
6885,0.0
6886,2.11143695
6887,0.0
6888,0.0
6889,4.528301887
6890,2.195121951
6891,3.130434783
6892,5.373134328
6893,0.0
6894,1.541755889
6895,2.862823062
6896,0.0
6897,0.0
6898,0.0
6899,0.0
6900,0.0
6901,0.0
6902,0.0
6903,0.0
6904,0.0
6905,0.0
6906,0.0
6907,0.0
6908,0.0
6909,0.0
6910,0.0
6911,0.0
6912,0.0
6913,0.0
6914,0.0
6915,0.0
6916,0.0
6917,0.0
6918,0.0
6919,0.0
6920,0.0
6921,0.0
6922,0.0
6923,0.0
6924,0.0
6925,0.0
6926,0.0
6927,0.0
6928,0.0
6929,0.0
6930,0.0
6931,0.0
6932,0.0
6933,0.0
6934,0.0
6935,0.0
6936,0.0
6937,0.0
6938,0.0
6939,0.0
6940,0.0
6941,0.0
6942,0.0
6943,0.0
6944,0.0
6945,1.5567567569999998
6946,0.0
6947,0.0
6948,0.0
6949,0.0
6950,0.0
6951,0.0
6952,2.0991253640000003
6953,0.0
6954,0.0
6955,0.0
6956,0.0
6957,0.0
6958,0.0
6959,0.0
6960,0.0
6961,0.0
6962,0.0
6963,0.0
6964,0.0
6965,0.0
6966,0.0
6967,0.0
6968,0.0
6969,0.0
6970,0.0
6971,0.0
6972,0.0
6973,0.0
6974,0.0
6975,0.0
6976,0.0
6977,0.0
6978,0.0
6979,0.0
6980,0.0
6981,0.0
6982,0.0
6983,0.0
6984,0.0
6985,0.0
6986,0.0
6987,0.0
6988,0.0
6989,0.0
6990,0.0
6991,0.0
6992,0.0
6993,0.0
6994,0.0
6995,0.0
6996,0.0
6997,0.0
6998,0.0
6999,0.0
7000,0.0
7001,0.0
7002,0.0
7003,0.0
7004,0.0
7005,0.0
7006,0.0
7007,0.0
7008,9.290322581
7009,0.0
7010,1.9302949059999999
7011,0.0
7012,0.0
7013,0.0
7014,0.0
7015,0.0
7016,0.0
7017,0.0
7018,0.0
7019,0.0
7020,0.0
7021,0.0
7022,0.0
7023,0.0
7024,0.0
7025,0.0
7026,0.0
7027,0.0
7028,0.0
7029,0.0
7030,0.0
7031,0.0
7032,0.0
7033,0.0
7034,0.0
7035,0.0
7036,0.0
7037,0.0
7038,0.0
7039,0.0
7040,0.0
7041,0.0
7042,0.0
7043,0.0
7044,0.0
7045,0.0
7046,0.0
7047,0.0
7048,0.0
7049,0.0
7050,0.0
7051,0.0
7052,0.0
7053,0.0
7054,0.0
7055,4.149855908
7056,1.6705336430000002
7057,2.3801652890000002
7058,0.0
7059,0.0
7060,0.0
7061,0.0
7062,0.0
7063,0.0
7064,0.0
7065,0.0
7066,0.0
7067,0.0
7068,0.0
7069,4.965517241000001
7070,0.0
7071,0.0
7072,0.0
7073,0.0
7074,0.0
7075,0.0
7076,0.0
7077,0.0
7078,0.0
7079,0.0
7080,0.0
7081,0.0
7082,0.0
7083,0.0
7084,0.0
7085,0.0
7086,0.0
7087,0.0
7088,0.0
7089,1.435692921
7090,1.745454545
7091,0.0
7092,3.673469388
7093,2.330097087
7094,2.208588957
7095,1.8628719280000001
7096,1.15942029
7097,0.0
7098,0.0
7099,0.0
7100,0.0
7101,0.0
7102,0.0
7103,1.006289308
7104,1.345794393
7105,1.739130435
7106,1.986206897
7107,6.260869565
7108,0.0
7109,1.305530372
7110,1.664739884
7111,3.47826087
7112,0.0
7113,0.0
7114,0.0
7115,0.0
7116,0.0
7117,0.0
7118,0.0
7119,0.0
7120,0.0
7121,0.0
7122,0.0
7123,0.0
7124,0.0
7125,0.0
7126,0.0
7127,0.0
7128,1.091736164
7129,0.0
7130,0.0
7131,4.615384615
7132,1.6551724140000001
7133,2.98136646
7134,3.0
7135,3.37236534
7136,3.7597911230000003
7137,0.0
7138,1.2
7139,1.437125749
7140,1.887287025
7141,2.307692308
7142,1.68618267
7143,0.0
7144,2.333873582
7145,3.272727273
7146,0.0
7147,0.0
7148,1.7183770880000002
7149,0.0
7150,2.530755712
7151,0.0
7152,0.0
7153,0.0
7154,0.0
7155,0.0
7156,0.0
7157,0.0
7158,0.0
7159,0.0
7160,0.0
7161,0.0
7162,0.0
7163,0.0
7164,0.0
7165,2.651933702
7166,0.0
7167,1.091736164
7168,1.233933162
7169,0.0
7170,0.0
7171,0.0
7172,0.0
7173,0.0
7174,0.0
7175,1.5254237290000001
7176,0.0
7177,1.068249258
7178,1.054172767
7179,0.0
7180,1.171684296
7181,0.0
7182,1.811320755
7183,1.442885772
7184,1.509433962
7185,1.83908046
7186,0.0
7187,4.5
7188,1.872561769
7189,1.476923077
7190,1.662817552
7191,0.0
7192,0.0
7193,0.0
7194,3.257918552
7195,3.68286445
7196,2.2570532919999997
7197,1.307901907
7198,0.0
7199,2.260596546
7200,1.775585697
7201,2.02247191
7202,0.0
7203,0.0
7204,0.0
7205,1.478439425
7206,0.0
7207,0.0
7208,0.0
7209,0.0
7210,0.0
7211,1.2162162159999999
7212,0.0
7213,2.993762994
7214,0.0
7215,0.0
7216,0.0
7217,0.0
7218,0.0
7219,0.0
7220,0.0
7221,1.5015641290000001
7222,0.0
7223,0.0
7224,0.0
7225,0.0
7226,1.5078534030000001
7227,0.0
7228,0.0
7229,1.7712177119999999
7230,1.19205298
7231,1.8437900130000002
7232,0.0
7233,0.0
7234,2.028169014
7235,0.0
7236,2.548672566
7237,3.1034482760000004
7238,3.364485981
7239,0.0
7240,0.0
7241,0.0
7242,0.0
7243,0.0
7244,0.0
7245,0.0
7246,2.465753425
7247,0.0
7248,0.0
7249,0.0
7250,1.8
7251,1.009110021
7252,0.0
7253,7.5
7254,0.0
7255,0.0
7256,0.0
7257,0.0
7258,0.0
7259,0.0
7260,0.0
7261,0.0
7262,0.0
7263,0.0
7264,0.0
7265,12.20338983
7266,4.63022508
7267,0.0
7268,0.0
7269,0.0
7270,0.0
7271,1.917443409
7272,0.0
7273,0.0
7274,2.253521127
7275,9.230769231
7276,3.5910224439999996
7277,1.254355401
7278,8.520710058999999
7279,0.0
7280,0.0
7281,0.0
7282,0.0
7283,0.0
7284,2.002781641
7285,1.305530372
7286,2.785299807
7287,2.322580645
7288,2.98136646
7289,1.6234498309999998
7290,1.1688311690000002
7291,4.571428571
7292,7.461139896000001
7293,0.0
7294,2.8180039139999997
7295,5.853658537
7296,0.0
7297,0.0
7298,0.0
7299,0.0
7300,0.0
7301,0.0
7302,0.0
7303,0.0
7304,0.0
7305,1.39941691
7306,0.0
7307,1.048798252
7308,0.0
7309,0.0
7310,0.0
7311,0.0
7312,0.0
7313,0.0
7314,0.0
7315,0.0
7316,0.0
7317,0.0
7318,0.0
7319,0.0
7320,0.0
7321,0.0
7322,2.218798151
7323,2.8685258960000004
7324,2.142857143
7325,1.180327869
7326,3.5910224439999996
7327,1.357210179
7328,0.0
7329,3.2286995519999997
7330,1.134751773
7331,1.4984391259999998
7332,1.8181818180000002
7333,0.0
7334,1.240310078
7335,1.3980582519999998
7336,0.0
7337,0.0
7338,0.0
7339,0.0
7340,0.0
7341,0.0
7342,0.0
7343,1.454545455
7344,4.337349398
7345,2.307692308
7346,0.0
7347,1.329639889
7348,2.051282051
7349,2.763915547
7350,0.0
7351,0.0
7352,0.0
7353,0.0
7354,0.0
7355,0.0
7356,0.0
7357,0.0
7358,1.2903225809999999
7359,1.909814324
7360,0.0
7361,1.841432225
7362,0.0
7363,0.0
7364,0.0
7365,0.0
7366,0.0
7367,0.0
7368,1.011235955
7369,1.572052402
7370,2.47848537
7371,1.013370866
7372,0.0
7373,2.096069869
7374,1.607142857
7375,5.179856115
7376,1.062730627
7377,1.127642913
7378,1.310282075
7379,1.5368196369999998
7380,1.4754098359999999
7381,6.6359447
7382,1.4048780490000001
7383,2.074927954
7384,0.0
7385,0.0
7386,0.0
7387,0.0
7388,0.0
7389,0.0
7390,0.0
7391,0.0
7392,4.982698962
7393,0.0
7394,0.0
7395,0.0
7396,0.0
7397,0.0
7398,4.337349398
7399,0.0
7400,0.0
7401,1.282279608
7402,0.0
7403,0.0
7404,0.0
7405,0.0
7406,6.127659574
7407,0.0
7408,0.0
7409,0.0
7410,0.0
7411,4.721311475
7412,0.0
7413,0.0
7414,0.0
7415,0.0
7416,1.146496815
7417,1.077038145
7418,0.0
7419,1.067457376
7420,1.6179775280000002
7421,6.605504587
7422,1.344537815
7423,3.137254902
7424,2.123893805
7425,1.6802800469999999
7426,0.0
7427,0.0
7428,0.0
7429,25.0
7430,0.0
7431,0.0
7432,0.0
7433,4.931506849
7434,2.0
7435,0.0
7436,3.6
7437,1.4457831330000002
7438,0.0
7439,1.147410359
7440,0.0
7441,0.0
7442,0.0
7443,1.379310345
7444,2.267716535
7445,2.642201835
7446,0.0
7447,0.0
7448,0.0
7449,0.0
7450,0.0
7451,0.0
7452,0.0
7453,0.0
7454,0.0
7455,0.0
7456,1.943319838
7457,1.292639138
7458,1.638225256
7459,0.0
7460,1.260945709
7461,7.741935484
7462,0.0
7463,1.698113208
7464,1.47995889
7465,0.0
7466,49.65517241
7467,8.323699422
7468,3.7305699480000003
7469,1.171684296
7470,1.577217963
7471,0.0
7472,4.06779661
7473,2.742857143
7474,1.296129613
7475,0.0
7476,0.0
7477,1.210084034
7478,0.0
7479,1.9022457069999998
7480,0.0
7481,0.0
7482,1.424332344
7483,0.0
7484,0.0
7485,0.0
7486,0.0
7487,0.0
7488,1.132966168
7489,0.0
7490,0.0
7491,0.0
7492,0.0
7493,0.0
7494,0.0
7495,3.333333333
7496,0.0
7497,0.0
7498,0.0
7499,0.0
7500,2.114537445
7501,2.8514851489999997
7502,1.232876712
7503,0.0
7504,0.0
7505,0.0
7506,1.506276151
7507,1.775585697
7508,0.0
7509,2.102189781
7510,1.92
7511,0.0
7512,1.213142376
7513,2.080924855
7514,1.187139324
7515,2.3801652890000002
7516,29.387755100000003
7517,0.0
7518,2.5
7519,3.913043478
7520,1.28113879
7521,1.605351171
7522,2.845849802
7523,0.0
7524,2.701688555
7525,0.0
7526,2.6039783
7527,0.0
7528,2.774566474
7529,0.0
7530,0.0
7531,0.0
7532,0.0
7533,0.0
7534,0.0
7535,0.0
7536,2.222222222
7537,5.9016393439999995
7538,1.232876712
7539,7.659574468
7540,0.0
7541,0.0
7542,0.0
7543,0.0
7544,3.272727273
7545,0.0
7546,0.0
7547,0.0
7548,0.0
7549,0.0
7550,14.25742574
7551,1.773399015
7552,0.0
7553,0.0
7554,0.0
7555,0.0
7556,1.892247043
7557,0.0
7558,0.0
7559,1.54340836
7560,2.130177515
7561,0.0
7562,1.171684296
7563,1.013370866
7564,1.6
7565,1.4472361809999998
7566,2.1917808219999997
7567,2.345276873
7568,0.0
7569,3.341067285
7570,2.4489795919999997
7571,1.0992366409999998
7572,2.647058824
7573,3.654822335
7574,2.0
7575,1.2576419209999998
7576,1.221374046
7577,1.203007519
7578,1.32474701
7579,1.254355401
7580,3.923705722
7581,1.804511278
7582,5.829959514
7583,1.098398169
7584,0.0
7585,0.0
7586,0.0
7587,5.052631579
7588,0.0
7589,0.0
7590,0.0
7591,0.0
7592,0.0
7593,0.0
7594,0.0
7595,0.0
7596,0.0
7597,0.0
7598,0.0
7599,0.0
7600,0.0
7601,0.0
7602,0.0
7603,0.0
7604,0.0
7605,0.0
7606,0.0
7607,0.0
7608,0.0
7609,0.0
7610,0.0
7611,1.338289963
7612,0.0
7613,0.0
7614,1.875
7615,5.669291339
7616,3.54679803
7617,1.359773371
7618,2.62295082
7619,3.396226415
7620,2.845849802
7621,4.06779661
7622,2.530755712
7623,1.67636787
7624,3.2286995519999997
7625,3.85026738
7626,2.7906976739999996
7627,1.044234953
7628,0.0
7629,0.0
7630,0.0
7631,0.0
7632,0.0
7633,0.0
7634,0.0
7635,0.0
7636,1.887287025
7637,1.4342629480000002
7638,0.0
7639,2.322580645
7640,0.0
7641,0.0
7642,1.4187192119999998
7643,0.0
7644,68.57142857
7645,0.0
7646,1.147410359
7647,0.0
7648,0.0
7649,7.164179104
7650,0.0
7651,0.0
7652,0.0
7653,3.2653061219999997
7654,2.155688623
7655,0.0
7656,0.0
7657,0.0
7658,0.0
7659,0.0
7660,0.0
7661,3.966942149
7662,28.8
7663,1.7955112219999998
7664,6.545454545
7665,20.0
7666,1.3953488369999998
7667,1.855670103
7668,0.0
7669,1.108545035
7670,1.265377856
7671,0.0
7672,0.0
7673,2.3723229
7674,0.0
7675,1.730769231
7676,1.228668942
7677,7.578947368
7678,0.0
7679,3.461538462
7680,0.0
7681,0.0
7682,0.0
7683,0.0
7684,2.412060302
7685,0.0
7686,0.0
7687,0.0
7688,1.5110178380000001
7689,0.0
7690,0.0
7691,1.454545455
7692,5.12455516
7693,3.85026738
7694,0.0
7695,5.454545455
7696,0.0
7697,0.0
7698,0.0
7699,0.0
7700,6.4
7701,0.0
7702,0.0
7703,0.0
7704,0.0
7705,1.080270068
7706,0.0
7707,0.0
7708,0.0
7709,2.089985486
7710,2.063037249
7711,2.6815642459999998
7712,1.02637206
7713,1.032998565
7714,1.832061069
7715,1.882352941
7716,1.980742779
7717,4.4582043339999995
7718,2.647058824
7719,1.424332344
7720,1.811320755
7721,0.0
7722,0.0
7723,1.227621483
7724,0.0
7725,0.0
7726,0.0
7727,0.0
7728,0.0
7729,0.0
7730,2.3762376240000003
7731,3.711340206
7732,1.15848753
7733,0.0
7734,1.221374046
7735,0.0
7736,0.0
7737,0.0
7738,1.260945709
7739,1.126760563
7740,3.789473684
7741,1.115414407
7742,0.0
7743,0.0
7744,0.0
7745,0.0
7746,1.9302949059999999
7747,2.589928058
7748,0.0
7749,1.463414634
7750,0.0
7751,8.044692737
7752,0.0
7753,4.528301887
7754,0.0
7755,0.0
7756,1.234991424
7757,0.0
7758,2.530755712
7759,7.346938776
7760,1.343283582
7761,2.774566474
7762,1.788819876
7763,2.274881517
7764,0.0
7765,1.9302949059999999
7766,0.0
7767,0.0
7768,10.58823529
7769,1.829733164
7770,0.0
7771,2.2820919180000003
7772,0.0
7773,0.0
7774,1.274336283
7775,0.0
7776,0.0
7777,2.5714285709999998
7778,0.0
7779,0.0
7780,0.0
7781,0.0
7782,0.0
7783,0.0
7784,1.067457376
7785,0.0
7786,1.1556982340000002
7787,0.0
7788,0.0
7789,0.0
7790,11.90082645
7791,0.0
7792,2.307692308
7793,0.0
7794,0.0
7795,0.0
7796,0.0
7797,1.0457516340000002
7798,2.368421053
7799,1.619797525
7800,0.0
7801,1.09008327
7802,1.054945055
7803,1.339534884
7804,0.0
7805,1.065088757
7806,2.521891419
7807,1.9022457069999998
7808,9.113924051
7809,1.636363636
7810,2.521891419
7811,2.3491027730000003
7812,3.272727273
7813,1.022001419
7814,0.0
7815,0.0
7816,0.0
7817,0.0
7818,1.022001419
7819,27.69230769
7820,0.0
7821,0.0
7822,0.0
7823,3.420427553
7824,0.0
7825,1.438561439
7826,0.0
7827,1.610738255
7828,2.495667244
7829,0.0
7830,0.0
7831,0.0
7832,2.975206612
7833,0.0
7834,0.0
7835,0.0
7836,0.0
7837,0.0
7838,0.0
7839,0.0
7840,0.0
7841,0.0
7842,0.0
7843,0.0
7844,0.0
7845,0.0
7846,0.0
7847,0.0
7848,1.568627451
7849,7.783783784
7850,1.951219512
7851,1.148325359
7852,3.6641221369999997
7853,6.180257511000001
7854,1.214165261
7855,1.9780219780000001
7856,0.0
7857,0.0
7858,1.14924182
7859,0.0
7860,0.0
7861,1.453077699
7862,2.060085837
7863,1.011235955
7864,0.0
7865,2.408026756
7866,2.599277978
7867,1.708185053
7868,3.404255319
7869,0.0
7870,0.0
7871,1.4984391259999998
7872,4.542586751
7873,0.0
7874,0.0
7875,0.0
7876,2.4324324319999997
7877,0.0
7878,0.0
7879,0.0
7880,0.0
7881,0.0
7882,0.0
7883,1.92
7884,3.150984683
7885,0.0
7886,2.8685258960000004
7887,2.763915547
7888,0.0
7889,0.0
7890,2.096069869
7891,0.0
7892,0.0
7893,0.0
7894,0.0
7895,1.92513369
7896,0.0
7897,1.24567474
7898,1.006993007
7899,1.074626866
7900,0.0
7901,2.36453202
7902,1.4328358209999998
7903,2.267716535
7904,4.033613445
7905,1.964529332
7906,0.0
7907,1.31147541
7908,0.0
7909,2.404006678
7910,1.425742574
7911,1.205020921
7912,3.538083538
7913,3.711340206
7914,5.691699605
7915,0.0
7916,1.7412333740000001
7917,2.716981132
7918,9.056603774
7919,1.594684385
7920,1.210084034
7921,5.017421603
7922,1.577217963
7923,1.0827067670000001
7924,7.272727272999999
7925,6.153846154
7926,0.0
7927,0.0
7928,0.0
7929,0.0
7930,0.0
7931,0.0
7932,0.0
7933,5.393258427
7934,0.0
7935,0.0
7936,0.0
7937,0.0
7938,0.0
7939,0.0
7940,0.0
7941,0.0
7942,0.0
7943,1.0909090909999999
7944,0.0
7945,2.774566474
7946,2.686567164
7947,1.627118644
7948,1.213142376
7949,0.0
7950,2.975206612
7951,1.454545455
7952,2.544169611
7953,2.56227758
7954,2.3920265780000003
7955,0.0
7956,1.40077821
7957,3.025210084
7958,1.820480405
7959,1.115414407
7960,2.195121951
7961,1.8181818180000002
7962,2.580645161
7963,1.764705882
7964,1.135646688
7965,0.0
7966,0.0
7967,1.591160221
7968,1.453077699
7969,10.35971223
7970,0.0
7971,1.180327869
7972,0.0
7973,0.0
7974,0.0
7975,1.782178218
7976,7.461139896000001
7977,0.0
7978,0.0
7979,3.243243243
7980,0.0
7981,0.0
7982,0.0
7983,0.0
7984,0.0
7985,1.5789473680000001
7986,0.0
7987,0.0
7988,1.1068408920000001
7989,0.0
7990,2.627737226
7991,1.728691477
7992,1.565217391
7993,0.0
7994,1.3483146069999998
7995,1.318681319
7996,1.276595745
7997,1.694117647
7998,1.379310345
7999,3.083511777
8000,3.404255319
8001,1.276595745
8002,0.0
8003,2.242990654
8004,5.669291339
8005,1.207041073
8006,4.5
8007,2.074927954
8008,2.031029619
8009,1.1520000000000001
8010,0.0
8011,0.0
8012,0.0
8013,1.354656632
8014,1.288014311
8015,1.071428571
8016,2.53968254
8017,3.38028169
8018,0.0
8019,0.0
8020,1.2162162159999999
8021,1.0212765959999999
8022,0.0
8023,1.067457376
8024,1.064301552
8025,1.179361179
8026,0.0
8027,0.0
8028,0.0
8029,0.0
8030,0.0
8031,0.0
8032,5.413533835
8033,3.22147651
8034,0.0
8035,0.0
8036,0.0
8037,1.909814324
8038,0.0
8039,2.5714285709999998
8040,0.0
8041,2.127031019
8042,0.0
8043,1.9225634180000002
8044,0.0
8045,4.056338028
8046,1.108545035
8047,2.016806723
8048,1.786600496
8049,1.424332344
8050,0.0
8051,1.674418605
8052,0.0
8053,0.0
8054,0.0
8055,3.6363636360000005
8056,1.7977528090000001
8057,1.183237469
8058,4.705882353
8059,2.236024845
8060,0.0
8061,2.2570532919999997
8062,2.285714286
8063,1.49068323
8064,1.5500538209999999
8065,0.0
8066,1.619797525
8067,0.0
8068,0.0
8069,0.0
8070,0.0
8071,1.598224195
8072,0.0
8073,1.300813008
8074,0.0
8075,6.315789474
8076,1.758241758
8077,3.692307692
8078,3.881401617
8079,1.956521739
8080,1.06351551
8081,0.0
8082,0.0
8083,0.0
8084,0.0
8085,0.0
8086,1.4922279790000001
8087,0.0
8088,0.0
8089,1.9699042409999998
8090,0.0
8091,3.503649635
8092,1.649484536
8093,0.0
8094,2.914979757
8095,0.0
8096,2.23255814
8097,2.594594595
8098,1.422924901
8099,1.956521739
8100,0.0
8101,1.1774325429999999
8102,2.102189781
8103,0.0
8104,1.438561439
8105,4.3636363639999995
8106,0.0
8107,1.603563474
8108,1.375358166
8109,0.0
8110,2.171945701
8111,0.0
8112,0.0
8113,0.0
8114,0.0
8115,1.580680571
8116,0.0
8117,0.0
8118,3.157894737
8119,0.0
8120,0.0
8121,1.277728483
8122,0.0
8123,0.0
8124,2.495667244
8125,0.0
8126,0.0
8127,0.0
8128,1.391304348
8129,0.0
8130,0.0
8131,4.982698962
8132,0.0
8133,9.536423841
8134,0.0
8135,2.920892495
8136,1.943319838
8137,1.964529332
8138,1.40077821
8139,1.28
8140,1.377990431
8141,0.0
8142,0.0
8143,1.183237469
8144,2.267716535
8145,1.37667304
8146,1.2111017659999999
8147,1.237113402
8148,2.074927954
8149,1.011235955
8150,3.8605898119999997
8151,1.0495626820000001
8152,2.8514851489999997
8153,0.0
8154,2.75862069
8155,1.940700809
8156,1.7932752180000002
8157,2.239502333
8158,1.20906801
8159,0.0
8160,0.0
8161,0.0
8162,0.0
8163,4.615384615
8164,0.0
8165,0.0
8166,0.0
8167,0.0
8168,0.0
8169,0.0
8170,3.74025974
8171,1.014799154
8172,0.0
8173,0.0
8174,1.018387553
8175,0.0
8176,13.58490566
8177,0.0
8178,0.0
8179,0.0
8180,0.0
8181,1.940700809
8182,0.0
8183,25.0
8184,2.23255814
8185,2.701688555
8186,2.3376623380000003
8187,1.563517915
8188,3.529411765
8189,0.0
8190,1.136543015
8191,8.674698795
8192,3.54679803
8193,1.44
8194,1.7245508980000002
8195,1.081893313
8196,3.902439024
8197,1.596452328
8198,2.404006678
8199,1.456016178
8200,2.576028623
8201,2.424242424
8202,2.048364154
8203,0.0
8204,0.0
8205,1.6666666669999999
8206,0.0
8207,0.0
8208,0.0
8209,0.0
8210,6.288209607000001
8211,0.0
8212,3.8605898119999997
8213,1.4271556
8214,0.0
8215,0.0
8216,0.0
8217,0.0
8218,0.0
8219,0.0
8220,0.0
8221,0.0
8222,0.0
8223,0.0
8224,0.0
8225,0.0
8226,0.0
8227,0.0
8228,0.0
8229,0.0
8230,0.0
8231,1.9538670280000001
8232,1.836734694
8233,0.0
8234,1.8181818180000002
8235,1.82278481
